ID	MFCCs_1	MFCCs_2	MFCCs_3	MFCCs_4	MFCCs_5	MFCCs_6	MFCCs_7	MFCCs_8	MFCCs_9	MFCCs_10	MFCCs_11	MFCCs_12	MFCCs_13	MFCCs_14	MFCCs_15	MFCCs_16	MFCCs_17	MFCCs_18	MFCCs_19	MFCCs_20	MFCCs_21	MFCCs_22
1390	1	0.228941784516816	0.252867342164411	0.477177867537485	0.158708370633881	0.057505340012612	-0.090558471765003	0.03166933750156	0.246823309649298	-0.063897772010177	-0.354838482181222	0.174469626427699	0.318133289032818	-0.213784334898964	-0.195558416742154	0.182414568784	0.180879350392569	-0.030299136147407	-0.135345262189948	-0.09267605303921	0.133840196893679	0.18516712505821
1391	1	0.307841637938548	0.357950124066402	0.494888024191005	0.059463202372319	0.002777113327425	-0.080172821615149	0.099660501492475	0.345667799432433	-0.049300552077113	-0.315820849826305	0.234373816198399	0.31412710784985	-0.262955665277195	-0.198122105450371	0.234271216237154	0.163687578042581	-0.085584947798055	-0.151726153756534	-0.074899165776625	0.159705893576184	0.16201191205306
1392	1	0.21487695310832	0.383414694343352	0.611197034915966	0.130027523015439	0.035726626734848	-0.072776091014771	0.106397033929051	0.397103417927772	-0.101606485923882	-0.39600983394649	0.240420941229673	0.35360588595747	-0.272567349874506	-0.276371332224496	0.182807233071653	0.17985780696085	-0.043128723444669	-0.125353128074874	-0.158162038460239	0.085633041231287	0.16718630441976
1393	1	0.302711372914911	0.407208583523134	0.589202756246908	0.162179632290623	0.004775018366835	-0.117799732145675	0.079099581848747	0.320940299904157	-0.024142173191132	-0.365817805307899	0.199446022167813	0.320012445818968	-0.214000742190359	-0.188408883972754	0.184764892946405	0.142414883928561	-0.057035071563312	-0.135082194654435	-0.100599379085485	0.140239238277425	0.158373099351409
1394	1	0.21431707646712	0.343486525085409	0.509362451487349	0.085033845827794	0.016905151081207	-0.089079495713887	0.102702999244887	0.346186497858847	-0.042756972459288	-0.349329856248153	0.214786335555173	0.353060727418455	-0.216525251887955	-0.228539848363211	0.194837768113391	0.160764220933746	-0.048933172661893	-0.14917354575894	-0.115633277891703	0.145588145207377	0.2039710247958
1395	1	0.241900621685141	0.28613944314226	0.509033631375608	0.111761093708133	-0.03454640212827	-0.086207801367463	0.142224496583647	0.264532159617848	-0.132836093521418	-0.247852698916353	0.252286618434659	0.156709426480952	-0.294866116029701	-0.068277139699811	0.268144313669278	0.074263024368168	-0.138234446748304	-0.14937349239068	-0.023388116843629	0.17237037326847	0.048915553733311
1396	1	0.307612390882721	0.276848452098465	0.458429779917766	0.100394742910243	-0.036946453834135	-0.110333353897553	0.099341281085531	0.237189455178833	-0.109538360731395	-0.272954048543031	0.229801574271812	0.235060336670186	-0.24908819755152	-0.120770621721971	0.21738216833068	0.13971745409744	-0.073564143453397	-0.120244825778774	-0.030226129692596	0.159052794850115	0.112755971935778
1397	1	0.251561532434704	0.281674457160073	0.506493769547634	0.146176651266712	-0.001271064668856	-0.090906419779458	0.142183774162323	0.290135761613524	-0.111416369041638	-0.255671797606442	0.265621694110372	0.293661079997589	-0.226366627604362	-0.159486461293966	0.241241243871787	0.146369550133424	-0.072310196927059	-0.13136594131496	-0.057314021925745	0.184822486149144	0.128991076172911
1398	1	0.126409398382841	0.182043911880788	0.442254470930226	0.067630821874126	0.005054723967859	-0.029101907336635	0.175660680210281	0.295522998007322	-0.048366241231231	-0.266300527085092	0.110517092362981	0.180553941841774	-0.258614635795433	-0.179534732591163	0.192809468950579	0.18319559623342	-0.006731172099905	-0.117491394814037	-0.105144088387604	0.109595849501839	0.11749047089499
1399	1	0.179646928810974	0.213876355837923	0.432430576503584	0.100874591070349	-0.034663204013419	-0.068956494453192	0.145982889870371	0.330464923393644	-0.050637266255347	-0.324874393089949	0.139228003829795	0.24202743623105	-0.250109701154029	-0.214529199106113	0.201086331862779	0.195710612059468	0.007202302155369	-0.118806039657568	-0.120485998638567	0.092200717389228	0.149360011051771
1400	1	0.216869350213988	0.234064899287075	0.450404492932265	0.086754626520057	-0.029480961085141	-0.118197255746543	0.109295478962021	0.297658745607761	-0.051632140778882	-0.317641573451129	0.12322852697315	0.200759556841023	-0.291706307250138	-0.268261347124726	0.199491017837408	0.240211193544391	-0.002227783448238	-0.158079931535483	-0.137879605103975	0.119076940783554	0.178714773905817
1401	1	0.235816696653063	0.199337065769275	0.433961115834194	0.070479007661602	-0.029367550260643	-0.123345211254222	0.074797005944549	0.281417555820121	-0.024005963081151	-0.276236156974163	0.22284822735802	0.296161396045443	-0.214660674034043	-0.201989059213722	0.230023928613911	0.248456682305876	-0.004519981907673	-0.149937215560296	-0.100218217278328	0.161845610434809	0.156423137509509
1402	1	0.238890474092707	0.265768713118511	0.438760595026562	0.104285607564565	-0.005070145458467	-0.023184906293148	0.126853251083569	0.282473664144867	-0.030140567369567	-0.286503121457496	0.111231343097666	0.181210430935003	-0.252394730278424	-0.18453422547238	0.215680949435324	0.219822355610352	-0.006785384154085	-0.133425181466275	-0.08490859847378	0.136635435506057	0.163076803133138
1403	1	0.24229462543096	0.230959461460299	0.463035238242136	0.106193635739307	-0.001988178963345	-0.10774872138853	0.113477048847802	0.219878863315116	-0.071640022451931	-0.248334638929234	0.186731284193398	0.196222135686267	-0.263513592220612	-0.212244661159056	0.144648415704427	0.139301516984746	-0.048641156798918	-0.123992672877116	-0.06914223142832	0.128296619622601	0.091122485702246
1404	1	0.242285062952569	0.295114163528334	0.573894189036578	0.201597503721856	0.097359243343591	-0.111182469780665	0.062457313104419	0.354355735741522	0.083193481327488	-0.299358714612387	0.128658925187478	0.400331957155586	-0.159704408626408	-0.32119829628819	0.140663513756047	0.227285215093749	0.000964253902345	-0.1007816707168	-0.153502605690024	0.058805078251901	0.213357836999836
1405	1	0.293128536328798	0.30806627028323	0.55034180163375	0.174331862384491	0.098058411149763	-0.076681565180734	0.037578715570552	0.257457607092108	0.028094305532292	-0.331388627147188	0.142240950364112	0.363475493312312	-0.182657500988998	-0.324541674795967	0.155668712145971	0.238688183432182	-0.023813604336371	-0.087860218253269	-0.085666471001216	0.112901452860954	0.224937036305286
1406	1	0.321205298402726	0.281495834378714	0.53839969396019	0.128925773574517	0.041377107746322	-0.130133394094984	0.03859602084058	0.315437333799412	0.008193078449293	-0.315383961842847	0.146603320040584	0.337908594663402	-0.159467757080477	-0.205344213934342	0.193467522264791	0.228775376043265	-0.068148282600174	-0.109013966842399	-0.058002664907378	0.161541905279873	0.2060744214639
1407	1	0.276497069425218	0.289603140516401	0.555648176576193	0.149766016131642	0.016294063199375	-0.097031906773622	0.081555817024855	0.286439129011357	-0.05041233030252	-0.345728036324218	0.133931840182607	0.307383926414489	-0.212977847414789	-0.228994421854459	0.189334355949806	0.16247118936396	-0.026385453783566	-0.093237646096664	-0.051234831809661	0.136785539645099	0.177507489509168
1408	1	0.248465133389412	0.298744035243809	0.567221590977571	0.12795855449311	-0.000205544184255	-0.120103945509802	0.080870849337217	0.326643024446038	-0.003540944262086	-0.356585413739471	0.160050797162	0.358771212045622	-0.207497799567455	-0.27906006979508	0.190764630628699	0.218252699234257	-0.02307741149925	-0.108902452483595	-0.1116916892584	0.09559584176877	0.211907995736425
1409	1	0.291056260407901	0.338769480367348	0.582857753098037	0.173930504613685	0.055803010961609	-0.029363702522076	0.054348954720083	0.287377739648117	0.016116812992628	-0.333960669598737	0.157709113634695	0.369788470785831	-0.151229394366103	-0.272602029950233	0.178153272249339	0.227458941888603	-0.03739109367149	-0.123521467663584	-0.099095484478348	0.09411483194068	0.1972959375128
1410	1	0.17045505923444	0.252444636233922	0.595603146735588	0.158108760912455	0.005550192981749	-0.140813747060765	0.037066353728387	0.33076781740575	0.010678056994276	-0.337369636576238	0.223161470691363	0.499481302228203	-0.171248671024418	-0.317636273514294	0.190256102080558	0.289497554446899	-0.012565930504372	-0.106444127002584	-0.104203112069153	0.076376380575386	0.264860002793613
1411	1	0.309894832858799	0.294236216569776	0.534573013113977	0.169352125855786	-0.009949934556819	-0.176268663347779	0.023709752756653	0.286760757428022	-0.066855924184354	-0.369979833786387	0.099798685901964	0.316718442929432	-0.209435145776904	-0.286568644350314	0.16593538177403	0.245725407767484	-0.010284512757157	-0.137440869030317	-0.100608794569231	0.098604571358082	0.197268986591104
1412	1	0.289928158726739	0.240748580022957	0.58183727209134	0.162131687617778	0.060267422485474	-0.148678057478092	-0.006389030948542	0.287695127873476	-0.013841438290538	-0.301189090853568	0.174198101360432	0.343463911709736	-0.220270904126295	-0.293112065218365	0.176688787236032	0.21369123500236	-0.065002149084379	-0.145032694905295	-0.122762691470871	0.1319726308445	0.234377475664915
1413	1	0.38262491527499	0.369925688764672	0.549046786779499	0.091153571222073	-0.009786902373295	-0.064408109836935	0.110415036895832	0.269872085949181	-0.052381893282261	-0.25636737582894	0.204928856165813	0.273560286991876	-0.236271714007463	-0.205040405232396	0.234644459622232	0.211628745475915	-0.045606017891321	-0.114547201186862	-0.066397466701354	0.128749549382313	0.130340501921801
1414	1	0.189342676907111	0.087610470527871	0.646138002583459	0.257643257433359	0.150190704602048	-0.09396904473896	-0.042649224962389	0.24718295605384	0.097081980871697	-0.257603079288595	0.049128879111295	0.353801549950587	-0.055018095052896	-0.313146649821474	0.00575960654271	0.270495767969746	0.124542804372697	-0.080760064770895	-0.193268696068299	-0.01194645628407	0.214980497756502
1415	1	0.150794039842446	0.006475315499393	0.589320873090012	0.300639768906664	0.233606608623114	-0.080975747144863	-0.001174598209115	0.212969838708378	0.052271716115731	-0.312878100221834	0.105144447224692	0.452572449323181	-0.101055926242911	-0.415370897137758	0.026833411620432	0.3121375633104	0.079696303598527	-0.148784565799371	-0.247425221057439	-0.07333935652966	0.163138070625854
1416	1	0.207184998026752	-0.020340278509516	0.440530544115543	0.193148530686098	0.141034288311889	-0.102876868783618	-0.066008904730217	0.150143299189141	0.024582185265798	-0.263082539382983	0.093015421623358	0.418304658153903	-0.053161265279445	-0.356127818866374	-0.02019731781872	0.254859259382811	0.135073056184481	-0.06282574837202	-0.153144192713636	-0.066733772473695	0.165223675075092
1417	1	0.144469876129638	0.132551969268583	0.635491669188112	0.392518293653703	0.073136606498403	-0.077754736241226	0.033925131715103	0.250029134865796	0.015471077409483	-0.272552508407834	0.181394732853194	0.481831905911885	-0.029492826699121	-0.477649119283782	-0.019597228971488	0.304048099409799	0.136756755583037	-0.092535679509914	-0.202078551343574	-0.016359259530316	0.236869878990058
1418	1	0.24827800060612	0.081354446894235	0.630689669262216	0.149049400966737	0.044987714135546	-0.143596730822922	0.001254501641441	0.237121643978962	0.022280710058706	-0.392651315636205	0.119212543727392	0.490854538633932	-0.137207220804953	-0.46269820107362	-0.025982130161874	0.349858086260871	0.189050344957052	-0.070381423703106	-0.17002213963155	-0.03233857420172	0.21281910125132
1419	1	0.282361860488716	0.084926316730625	0.680941022028592	0.176060271733801	0.044784590313168	-0.138691379711104	0.013968803002685	0.22577037548206	0.020877309048268	-0.436068166822457	0.06539779252515	0.522802413319617	-0.072094138677316	-0.399028937953635	0.068109114411259	0.316268695001515	0.072838922515111	-0.134075810665714	-0.169036554354733	0.039876411015006	0.227835576979549
1420	1	0.236310118129941	0.14431358617488	0.637084295469794	0.194741934805177	0.052085205161978	-0.200887036360374	-0.038839621129226	0.270876402652883	0.065619959636119	-0.322305630673035	0.126223088566611	0.475346905064866	-0.095777764647829	-0.36021128921645	0.08913479566496	0.33438933461518	0.041814442480511	-0.155133373277289	-0.188809383395359	-0.025301851336932	0.224409820212731
1421	1	0.26547146965019	0.170986209673204	0.643208841434298	0.144864665579544	0.034167171921476	-0.172025942142052	-0.026039133691611	0.25587448318239	0.028478929504048	-0.365371627320675	0.052182248848012	0.425380702951934	-0.120609067361563	-0.384568199154292	0.079088683711435	0.335563455915689	0.044698761841143	-0.1548565058527	-0.186353102200758	-0.00341586790849	0.201522954767242
1422	1	0.329680057512141	0.185331573230217	0.542504350800971	0.134650795580011	0.033522915187742	-0.143515908615919	0.030046625097235	0.244518056134127	0.043281713247163	-0.301064331406251	0.077081074827606	0.430764432164652	-0.038744586521274	-0.305011758781315	0.048538070449763	0.247648491696328	0.017943805735424	-0.091910326500766	-0.110655436342004	0.009513616269	0.164731953191359
1423	1	0.336199313823157	0.191074180330084	0.617494399379238	0.156228804215646	0.045677703416564	-0.118207058645797	0.00255640128805	0.255887573005027	0.044265219240381	-0.341265518520417	0.052262915311248	0.424065578134173	-0.013766844740347	-0.289933173462801	0.101229140627972	0.320118081387226	0.068011895293161	-0.122975886117046	-0.19798688780884	-0.035817534190404	0.190222077339122
1424	1	-0.06090041859847	0.433589444281696	0.716121496761341	0.132531279841117	0.04036692605721	-0.036847410190198	0.180206301607793	0.119245874062818	0.01657921559169	-0.107712622579675	0.000414828817549	0.280842360470129	0.023662679992029	-0.282699789154261	-0.058209178018828	0.181484520488155	0.088107645380103	-0.127359270246279	-0.281388204209922	-0.06691360734095	0.241650022666261
1425	1	0.216213183163652	0.27206304270545	0.58410092168107	0.140834858919228	0.011857816863544	-0.200511945184084	0.005254584558651	0.27912640564009	0.040255414823216	-0.350342783521954	0.033134381726295	0.390502488714668	-0.098634275358237	-0.344329150114298	0.067742669556467	0.270386331870451	0.03688143205974	-0.06451843633491	-0.11028617394527	0.016464155767512	0.207942136788572
1426	1	0.257488635143725	0.311638611273142	0.692773064079843	0.112740954061017	0.038285640525291	-0.166199362915315	0.013052310349835	0.331544047883713	0.123652336166791	-0.426450595412496	-0.03047174858718	0.411077523523514	0.00185546399514	-0.299014203730364	0.042797602749928	0.307268282130069	0.08350530693181	-0.08476003719326	-0.101366031143697	-0.005517891515525	0.20624673654271
1427	1	0.273119899702284	0.222351960251296	0.640868711680483	0.190311197559079	0.095648676843168	-0.135858073193852	0.007839430134577	0.321746595576091	0.114442885319662	-0.325485802841811	0.042551388302142	0.483887552622665	-0.004869062465489	-0.307414844323603	0.056927711800278	0.22119109169196	0.009640666976526	-0.187882454883284	-0.200671159039788	-0.006480706656177	0.237103605205571
1428	1	0.171111151904165	0.130263722910103	0.565899131700531	0.161800033265881	0.039115198954256	-0.143888685818061	-0.001641830840162	0.315968427713358	0.082612126614298	-0.346141110492136	0.041413093991814	0.382093805114238	-0.113774590215913	-0.368314889769923	0.012244747673292	0.251097995190646	0.100626338901511	-0.042683855543054	-0.184322071643804	0.005079543693924	0.259651717559714
1429	1	0.146497024514619	0.093443576931723	0.565926145122665	0.2309860755245	0.08832513054773	-0.123401817509548	-0.010535417873956	0.277344243086089	0.100348519911156	-0.28467077687037	0.053308679909216	0.41444434101277	-0.06583172248566	-0.314611711010544	0.0379105758834	0.263971534606776	0.106017639093839	-0.144082298338428	-0.201180118251805	0.040154995619052	0.281683180424509
1430	1	0.191173602457959	0.139011367396028	0.565118132426216	0.227589666123142	0.043623786120558	-0.154616660701947	-0.004805095535014	0.297580976282745	0.07213204971918	-0.28093440180618	0.067968769712208	0.337254916486436	-0.161570511335954	-0.313981579294259	0.074154861381215	0.253718056968257	0.070007885424504	-0.116181992315063	-0.220823614676944	-0.037873389078931	0.230248110903597
1431	1	0.160816465548222	0.160395253825675	0.622408207469494	0.222572588250734	0.054576570225329	-0.149620051555564	-0.058765609866083	0.259311707237256	0.090548472080569	-0.25826314587374	0.090665278583102	0.350644473426539	-0.136574952503715	-0.326487579648798	0.067184330040665	0.240808341576407	-0.032634689822674	-0.261846358049222	-0.216593131906443	0.05411493671152	0.255950705626218
1432	1	0.18799546897523	0.21262306784209	0.664212029444288	0.249270818753658	0.026983852981947	-0.139996711806357	0.034140450602839	0.283605346866003	0.083610070935691	-0.249534587012105	0.135514195132099	0.365839573249408	-0.152331733458766	-0.352352881355081	0.139131655353273	0.304458016801637	0.02125547780413	-0.175796746183464	-0.176279509760126	0.074660362672383	0.271640079307424
1433	1	0.14650779536726	0.173937352301716	0.569872447828351	0.208229395883899	0.07038043353634	-0.073455434333419	0.017286242997962	0.252761516891356	0.078085090267786	-0.255293653015808	0.142559407228539	0.387808296980079	-0.104496759983936	-0.312319293381003	0.12122933114392	0.29791425183155	0.037339898122493	-0.164069347795394	-0.199743221813275	0.014305872763356	0.217676801855133
1434	1	0.077192848272777	0.144399499565148	0.638442226454717	0.246779331584689	0.091898297109422	-0.098606531588304	-0.011379694779487	0.278937917403362	0.063799567096949	-0.270238579964205	0.135298439859801	0.415981164357969	-0.099453063668796	-0.348323863853051	0.065654099471139	0.251868347784281	0.023897463289373	-0.183852394430023	-0.20857334883167	0.030053305527252	0.239199573225573
1435	1	0.128339940190758	0.146133912220313	0.591866344975376	0.215846487380033	0.039188305675772	-0.16250396874261	-0.002972702616803	0.266670424720792	0.025035422654661	-0.283074231747982	0.126236845599438	0.393856671616594	-0.096942583117639	-0.343014254800351	0.072299507576992	0.265335211459683	0.056792107244971	-0.108068763783457	-0.17049462027823	0.036400461661717	0.239177353573886
1436	1	0.261039585745446	0.229107027956765	0.639482999894658	0.220631728270315	0.058751575036603	-0.134442640234176	0.003232972525312	0.251800434089544	0.005975123442435	-0.304252964925995	0.093719295084648	0.385758198699782	-0.132942743283159	-0.377823137125457	0.046378928300819	0.29060723392711	0.019558575244909	-0.180413198836101	-0.257571573579004	-0.004082955508322	0.210291061177687
1437	1	0.143397940688566	0.201848151599393	0.604465973325067	0.200308323908516	0.029571583142247	-0.214176763164031	-0.032651492635067	0.26577794906758	0.078542767267771	-0.277312642896089	0.126373202575018	0.419113258934683	-0.031636159395149	-0.295299663650112	0.071709077431222	0.247307514126406	0.025105746470262	-0.146158610809299	-0.184072957027307	0.026503331099005	0.244564096909137
1438	1	0.234911667606779	0.16350542956109	0.568168846544092	0.182173417189373	0.04376784668761	-0.110760841899975	0.032615519316612	0.298853897623651	0.047680574313066	-0.308556821740833	0.064124794732306	0.337829144901416	-0.103471410977472	-0.330874304685786	0.057149785789442	0.218637885927815	0.012969838564938	-0.116182087225415	-0.137483064371013	0.068986615496392	0.271354503378885
1439	1	0.159558134704346	0.19258336854651	0.618559625266826	0.167241948472626	0.00099287763169	-0.190186212444071	-0.033527194985226	0.332314361234005	0.110791725092261	-0.334484455636344	0.068575218362652	0.420825834346947	-0.052124186415684	-0.292219538071769	0.097772271855689	0.25816584384655	0.036504121032997	-0.129322615799648	-0.179639868114396	0.008600430821956	0.23135621169744
1440	1	0.190385152607857	0.158339119147968	0.553613181592834	0.120930289521647	0.002609616228153	-0.190183858966825	-0.025470470439457	0.266249250805872	0.055726598386135	-0.346742021675902	0.065697461354541	0.395016539824843	-0.069170099611843	-0.310947009286534	0.053586466293952	0.24020905077371	0.063420226404073	-0.076483782717682	-0.166043267570961	0.034063726428135	0.301910317610437
1441	1	0.090942336890275	0.096674000392028	0.563651908495497	0.189006724184018	0.093150709644281	-0.07987682673536	0.025466734807996	0.334981594190422	0.088953657661704	-0.28102551395798	0.158682209591988	0.40634680925177	-0.130731555592333	-0.344415613995711	0.065566026569053	0.273006125618116	0.06098175040139	-0.122969986728234	-0.178209736905057	0.018204299581807	0.26180461975265
1442	1	0.230595099795646	0.160892903951536	0.506326178590659	0.183554883362654	0.058542200047049	-0.111526104308939	0.025311306379108	0.254839520015264	0.073627491481877	-0.269146392272159	0.107750838413967	0.406039345602715	-0.028888670057374	-0.263214054278092	0.063516370803526	0.191814840556933	0.017509260983791	-0.107965675485941	-0.192058428101634	-0.047997668070706	0.151599129574334
1443	1	0.190377994909402	0.168078097323018	0.533278724755611	0.158307905166349	0.032014335824916	-0.125585654961888	0.0317693633507	0.27767961906235	0.073812268837078	-0.331224743567276	0.034632074515824	0.342145498925888	-0.124754273963555	-0.309822491571829	0.048301146617882	0.158746845785722	-0.009163323143107	-0.162442370109851	-0.15645373871687	0.059776267054755	0.239505937261954
1444	1	0.199187437599015	0.178923602802053	0.578917323212608	0.197481162654547	-0.009046698688218	-0.155152584837889	0.008909607153066	0.283433338697643	0.087410508991255	-0.247306141466965	0.109068377400688	0.365123102903548	-0.071255195316001	-0.272744570479241	0.092843397643334	0.18333275904996	-0.02948140086488	-0.109668595896978	-0.141209881081767	0.012293433132736	0.215595737280436
1445	1	0.190420770216412	0.219580838625483	0.610625638974596	0.196886427242314	0.037637832720739	-0.145008353970162	0.034530673663628	0.299597446307961	0.085203430885431	-0.304067763423771	0.086355589498134	0.349802146334578	-0.085394815774472	-0.208965421961953	0.124964625192468	0.182418726276843	-0.029638827572677	-0.150116941503956	-0.158192495394101	0.025759839874211	0.181372002641248
1446	1	0.192816340859475	0.17468712058338	0.595887768064344	0.202614690525095	0.030263463269982	-0.193819968999855	-0.02225358871747	0.244334229474377	0.054864115890942	-0.317969795524304	0.116830630131549	0.389672219151593	-0.094945238881053	-0.257030860655046	0.11600176510179	0.242526361145743	-0.007211023980203	-0.135036348438053	-0.144727921292034	0.031422630890598	0.194517430089768
1447	1	0.140159970000556	0.175206198029545	0.599088375684144	0.15375261839552	0.028106689580762	-0.122251072693854	0.044153404721227	0.31691064905037	0.058973172566552	-0.33982843561056	0.099753019314303	0.376102557775828	-0.141272952682664	-0.302743368125567	0.106844092768288	0.234970636672329	0.016396300010737	-0.167900285453325	-0.161763286486405	0.109683778663009	0.256438928461967
1448	1	0.161318554336599	0.151634543262733	0.567737265914183	0.198043401684559	0.014188650202619	-0.180345892420899	-0.043579164054306	0.272893159582986	0.045760667527527	-0.324982305019908	0.064820308496938	0.342281439396153	-0.078298032873135	-0.295610313828597	0.057987502278739	0.163456476697198	-0.02633805189603	-0.153039439876725	-0.146408312637037	0.060065839799623	0.212780551224318
1449	1	0.179718298694653	0.136111387486892	0.532401459069419	0.185518811048147	0.023944629242513	-0.174928486024965	-0.013828047593357	0.301292397658858	0.029844704283132	-0.329557829402614	0.107729564204199	0.38649020812052	-0.158102180069248	-0.280431821928512	0.174233473689092	0.246307729235058	0.026886212589758	-0.113360367717796	-0.125591881045546	0.07441910576087	0.289226249561259
1450	1	0.145399540200727	0.107207154774522	0.533107380640914	0.180905302897392	0.039162850151328	-0.144702044620219	-0.008074677356183	0.233199084027732	0.011858721185119	-0.299983150058633	0.099469010508163	0.354262984933996	-0.133210844195322	-0.297690960616629	0.088343280310522	0.209766133883747	0.021553985327703	-0.142313683209145	-0.157888525301157	0.047015508079606	0.204748443157327
1451	1	0.220093766464103	0.093327126921468	0.51141130904253	0.26929006750509	0.135364033509785	-0.129190432667891	-0.030755649712631	0.244129858356992	0.053066305291137	-0.30324298211101	0.090536922987911	0.379317008307762	-0.15629865429742	-0.374848655804981	0.050104577478126	0.235647791551674	0.043066790443065	-0.124125665406364	-0.16588912326679	-0.034136775584987	0.134378210292061
1452	1	0.205016886424872	0.106626139533564	0.531144602102691	0.213574040968284	0.061596471074091	-0.13140317326635	-0.045890301111415	0.242964122077983	-0.015070903841817	-0.243396166448924	0.142004922005216	0.438689862106266	-0.07981451343435	-0.260233254207389	0.103269927859587	0.213863449264935	0.043106371318704	-0.120556133342127	-0.138642776449046	0.038553011647663	0.233900249766918
1453	1	0.146083121327857	0.085456918065621	0.535540026343283	0.202720615137023	0.059114262972591	-0.074793613454251	-0.038960203344689	0.254486638035477	-0.03627622480248	-0.294929730944121	0.138254174807014	0.364680907919858	-0.18777317711608	-0.401803244425221	0.044227342331739	0.192119804418642	0.015090679414952	-0.175874758597459	-0.21057731563965	0.036649541191278	0.214240170912129
1454	1	0.14963797030132	0.096699352505271	0.619801495572597	0.17332855008803	0.000574854927609	-0.172268949796215	-0.076840253421378	0.257851752623865	0.051442151740961	-0.243892330205822	0.171160950318774	0.447367823420246	-0.127415890788761	-0.370541989875788	0.102844463741912	0.228552493430178	0.036844223860823	-0.144786204366317	-0.18322162886066	0.022188317104336	0.238047330175822
1455	1	0.127637885966473	0.025826107787389	0.448964900401973	0.214903305471868	0.083566422433802	-0.14337056376511	-0.055717851294223	0.204335060539384	0.032799579710398	-0.232604189166983	0.158114055508767	0.366717171295751	-0.158070423863251	-0.329045557305945	0.084337956406216	0.22567929264	0.006079415890167	-0.159101998066116	-0.157742769254554	0.055367825923196	0.2393307441639
1456	1	0.163050268211014	0.096853979840739	0.493595978572788	0.203893952332811	0.083997103560968	-0.116138420629117	-0.018852368022295	0.216672051902277	0.0398552682984	-0.2242171204061	0.127008029304374	0.339629881128641	-0.093854241112575	-0.293971611842964	0.060197812580502	0.221079310251958	0.021669413376437	-0.16035587532813	-0.19169244646873	0.030580210867314	0.221918966904598
1457	1	0.160548740912864	0.054317977889525	0.431942357135961	0.177191744107682	0.057864625849662	-0.144125497053749	-0.03817092055315	0.208880138858914	0.037119774306861	-0.244350872349288	0.098382823098298	0.332433898448525	-0.10898178459745	-0.264792247414074	0.086644558012558	0.164433957221746	0.00407759515404	-0.118152650276715	-0.153727321172736	0.015223303861701	0.175406488343694
1458	1	0.096685334254285	0.028068841807016	0.452787636007852	0.136523192391119	0.023406461631447	-0.126218611549523	-0.021009941444199	0.219929828192915	0.071047472544368	-0.231713835205646	0.154244700267107	0.369400079369305	-0.15347640090864	-0.307278393105322	0.105935342688613	0.215222246127273	-0.019812323799132	-0.182853419580386	-0.183451243030948	0.028107408554989	0.246523326134393
1459	1	0.152203328823878	0.131761947829113	0.520075276633201	0.211904155421092	0.068652765638045	-0.130404223795797	-0.060613005235927	0.191311952986613	0.041538310749803	-0.233319890435933	0.153119978430462	0.380162872662399	-0.143872296308294	-0.330337548286022	0.047491303632332	0.180900062332932	0.011940859050446	-0.13708594900413	-0.165664297622559	0.013401822329556	0.184138456634066
1460	1	0.135259253970199	0.057015355212691	0.484894664527394	0.193702646698169	0.079237665591982	-0.14751262266425	-0.067652620085198	0.18715336649428	0.020034111526995	-0.206677896938897	0.188959276172465	0.377116254360622	-0.111704282406092	-0.290395277030097	0.090692549885978	0.217241871089354	0.00527039962378	-0.158109564185377	-0.164069739066654	0.047589096403008	0.220006798847684
1461	1	0.168651377849771	0.091464927017015	0.488181028376527	0.181546937952991	0.014653704525822	-0.155276974897516	-0.052534290059366	0.204356345205855	0.054384895301296	-0.219104316105869	0.105785368450814	0.376011012018254	-0.087859851594686	-0.297703475401889	0.086671064001116	0.229273187780572	0.049043378948893	-0.128070965903203	-0.146036607220133	0.043675280013986	0.227288237915676
1462	1	0.135954151362948	0.051639041336895	0.415862061513632	0.169406153787639	0.074836180914197	-0.146576450482042	-0.092514928222979	0.186708733409324	0.034926039989467	-0.206299483840694	0.185030282608236	0.40500868661189	-0.074523419690582	-0.320868858386884	0.037254013548137	0.160386234272461	-0.001769424570087	-0.126961523763262	-0.164230920306969	0.028338316079604	0.217846296010218
1463	1	0.13000944159866	0.063251871248472	0.454661781514086	0.167458033690311	0.059727897172026	-0.12093758384852	-0.05529258723534	0.206266065402896	0.044194318134121	-0.223812506667622	0.201535289058756	0.374690584232625	-0.139634678082406	-0.308929862571743	0.111527677085104	0.24020882675603	-0.014010374707687	-0.188369786485639	-0.177528949235826	0.061725612995047	0.208784786376217
1464	1	0.072701749464197	0.07243969253103	0.509806579333994	0.193079593339373	0.101511175048284	-0.094206593127397	-0.049035920192046	0.246888707305008	0.070612382355548	-0.206094841232865	0.138444212619641	0.36020981942272	-0.162479003905301	-0.295867911837562	0.083504222649227	0.193803345715499	-0.002154265591786	-0.107619249380134	-0.094635708438679	0.087550324129218	0.171290896848676
1465	1	0.018292769660959	0.025825738857877	0.515301631643146	0.163350790812999	0.175153790700308	-0.132638374305511	-0.146222915416652	0.171937040963694	0.062514828803171	-0.244385454232164	0.258506537648234	0.356189740463736	-0.269832429595783	-0.337372507084655	0.274883256677121	0.269845255113793	-0.119517150208066	-0.183571005372863	-0.173253967336412	0.118288184844213	0.215187562180832
